bpolicyc,fec_effec,fec_exp,uso_veh,tipo_veh,edad_asegurado,canal,prima_mensual_uf,deducible,asegurado_es_contratante,sucursal,intermediario,pol_colectiva,asegurado_empresa,contratante_empresa
85-89829-903,2025-05-31 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Bus,54,CORREDORES,0.0002922374429223,0,0,Corporate,2639,1,1,1
83-50780-0,2024-03-31 00:00:00.000,2025-03-31 00:00:00.000,Otros usos comerciales distint,Camioneta,Empresa,DEALERS,0.0012732114155251,0,0,BancoEstado,6978,0,1,1
74-811694-0,2024-04-20 00:00:00.000,2025-04-20 00:00:00.000,Particular,Station Wagon,54,CORREDORES,0.00324200913242,0,1,Valdivia Dealer,3835,0,0,0
3-585211-5,2025-10-25 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Furgón,38,CORREDORES,0.0008200913242009,0,1,Temuco,4499,1,0,0
85-93691-60,2025-04-15 00:00:00.000,2027-09-30 00:00:00.000,Comercial,Semi Remolque,Empresa,CORREDORES,0.0015753424657534,-1,1,Valdivia Dealer,5336,1,1,1
69-690501-0,2025-10-01 00:00:00.000,2027-10-01 00:00:00.000,Particular,Mini Bus,54,CORREDORES,0.0012616438356164,37,0,Banca Seguros,6328,0,0,1
85-94424-4,2025-12-23 00:00:00.000,2026-12-23 00:00:00.000,Comercial,Tracto Camión,54,CORREDORES,0.0034373578571258168,0,1,Banca Seguros,2556,1,1,1
74-770335-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Mini Bus,54,,0.0020474885844748,3,1,Valdivia Dealer,5064,0,0,0
3-523838-0,2024-11-11 00:00:00.000,2025-11-11 00:00:00.000,Particular,Mini Bus,54,DEALERS,0.0014803652968036,0,0,HDI Club,5935,0,0,0
94-87125-0,2025-12-15 00:00:00.000,2027-12-15 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0010922374429223,3,1,Casa Matriz Santiago Dealer,7883,0,0,0
3-595093-0,2025-11-28 00:00:00.000,2030-01-10 00:00:00.000,Escuela de Conductores,Station Wagon,Empresa,CORREDORES,0.000137854609929,0,0,Valdivia Dealer,2634,0,1,1
74-811694-0,2025-04-15 00:00:00.000,2026-08-24 00:00:00.000,Comercial,Station Wagon,Empresa,CORREDORES,-0.0010766951241933797,0,0,Partners,5229,1,1,1
74-705978-58,2024-06-01 00:00:00.000,2025-06-01 00:00:00.000,Comercial,Tracto Camión,Empresa,CORREDORES,-0.00028671301604661913,23,1,Valdivia Dealer,2560,1,1,1
3-486259-0,2024-02-01 00:00:00.000,2025-02-01 00:00:00.000,Transporte Pasajeros,Mini Bus,54,DEALERS,0.0011548269581056,10,0,HDI Club,6041,0,0,0
114-11073-0,2025-08-10 00:00:00.000,2026-08-10 00:00:00.000,Particular,Mini Bus,28,DEALERS,0.0016127853881278,10,1,Casa Matriz Santiago Dealer,3679,0,0,0
90-452147-0,2025-04-15 00:00:00.000,2026-04-15 00:00:00.000,Particular,Camioneta,Empresa,DEALERS,0.0031660678538812,10,1,Rancagua Dealer,7941,0,1,1
74-776335-0,2025-04-26 00:00:00.000,2026-04-26 00:00:00.000,Escuela de Conductores,Mini Bus,58,CORREDORES,0.002558904109589,0,1,Valdivia Dealer,5924,0,0,0
96-440833-0,2024-01-18 00:00:00.000,2025-01-18 00:00:00.000,Otros usos comerciales distint,Station Wagon,Empresa,DEALERS,0.0027686703096539,10,1,Casa Matriz Santiago Dealer,2206,0,1,1
74-811694-0,2025-03-22 00:00:00.000,2026-03-22 00:00:00.000,Escuela de Conductores,Station Wagon,67,DEALERS,0.0014630136986301,3,1,Casa Matriz Santiago Dealer,2206,0,0,0
90-486728-0,2025-04-15 00:00:00.000,2027-02-17 00:00:00.000,Otros usos comerciales distint,Camioneta,54,DEALERS,0.0036584474885844,-11,1,Casa Matriz Santiago Dealer,8579,0,1,1
74-811694-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Camioneta,55,DEALERS,0.0008493150684931,3,1,BancoEstado,6872,0,0,0
69-529283-0,2024-06-30 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,50,MASIVO,0.0010593607305936,3,0,CM Cencosud,5559,0,0,1
95-378099-0,2025-04-15 00:00:00.000,2026-02-18 00:00:00.000,Particular,Automóvil,40,DEALERS,0.0013963470319634,5,1,Vina del Mar Dealer,8804,0,0,0
74-726323-0,2024-08-17 00:00:00.000,2025-08-17 00:00:00.000,Particular,Station Wagon,66,DIRECTO,0.0009607305936073,10,0,HDI.CL,8414,0,0,0
90-489494-0,2025-04-15 00:00:00.000,2027-03-10 00:00:00.000,Particular,Automóvil,62,DEALERS,0.0015583920008940808,3,0,Casa Matriz Santiago Dealer,8579,0,0,0
3-571910-72,2026-01-15 00:00:00.000,2026-10-01 00:00:00.000,Comercial,Automóvil,Empresa,CORREDORES,0.0006435006435006,2,1,Valdivia Dealer,6044,1,1,1
69-692436-0,2025-10-17 00:00:00.000,2027-10-17 00:00:00.000,Escuela de Conductores,Station Wagon,42,CORREDORES,0.0008470319634703,5,0,Banca Seguros,7239,0,0,1
96-465968-0,2024-07-03 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,63,DEALERS,0.0013333333333333,10,1,Casa Matriz Santiago Dealer,8650,0,0,0
69-555295-0,2024-10-29 00:00:00.000,2025-10-29 00:00:00.000,Particular,Mini Bus,62,MASIVO,0.0015808219178082,11,0,CM Falabella,1898,0,0,1
90-462426-0,2025-07-25 00:00:00.000,2027-07-25 00:00:00.000,Particular,Station Wagon,52,DEALERS,0.001248923652968,10,1,Rancagua Dealer,8523,0,0,0
110-1005-601,2026-03-16 00:00:00.000,2026-08-24 00:00:00.000,Comercial,Station Wagon,Empresa,CORREDORES,0.0003002070393374,0,0,Partners,5072,1,1,1
90-409143-0,2024-05-22 00:00:00.000,2026-05-22 00:00:00.000,Escuela de Conductores,Station Wagon,54,DEALERS,0.0017461187214611,10,1,Casa Matriz Santiago Dealer,8568,0,0,0
90-402866-0,2025-04-15 00:00:00.000,2025-04-09 00:00:00.000,Particular,Mini Bus,43,DEALERS,0.0016748858447488,5,1,Casa Matriz Santiago Dealer,8579,0,0,0
95-390803-0,2025-06-25 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,35,DEALERS,0.0008299470277268946,5,1,Rancagua Dealer,8236,0,0,0
69-639548-0,2025-07-03 00:00:00.000,2026-07-03 00:00:00.000,Particular,Station Wagon,33,MASIVO,0.0013342465753424,12,0,CM Falabella,2457,0,0,1
3-563388-2,2025-08-19 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Mini Bus,Empresa,CORREDORES,0.0007457011975698612,0,1,Talca,5357,1,1,1
3-540103-567,2025-05-29 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Station Wagon,54,CORREDORES,7.27969348659e-05,0,1,Corporate,2978,1,1,1
96-502791-0,2025-01-29 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,54,DEALERS,0.0013566210045662,9,1,Casa Matriz Santiago Dealer,6973,0,0,0
74-811694-0,2025-06-04 00:00:00.000,2026-06-04 00:00:00.000,Particular,Automóvil,39,MASIVO,0.0016173515981735,0,0,CM Falabella,2457,0,0,1
69-527037-0,2024-06-08 00:00:00.000,2025-06-08 00:00:00.000,Particular,Automóvil,32,MASIVO,0.0012913242009132,5,0,Valdivia Dealer,2457,0,0,1
95-343216-0,2025-04-15 00:00:00.000,2025-02-24 00:00:00.000,Escuela de Conductores,Automóvil,61,DEALERS,0.0017340619307832,10,1,Valdivia Dealer,6648,0,0,0
74-811694-0,2024-12-31 00:00:00.000,2025-12-31 00:00:00.000,Particular,Station Wagon,55,,0.000982167762557,-7,1,BancoEstado,6872,0,0,0
96-550956-0,2025-10-01 00:00:00.000,2026-10-01 00:00:00.000,Particular,Station Wagon,42,DEALERS,0.0011388127853881,-5,1,Casa Matriz Santiago Dealer,8650,0,0,0
110-1008-2003,2025-08-24 00:00:00.000,2026-08-24 00:00:00.000,Comercial,Station Wagon,Empresa,CORREDORES,0.0007013698630136,0,0,Partners,4475,1,1,1
74-811694-0,2025-08-17 00:00:00.000,2024-05-23 00:00:00.000,Particular,Camioneta,57,CORREDORES,0.0013305647710616497,0,0,Banca Seguros,2634,0,0,1
116-50316-0,2025-12-19 00:00:00.000,2026-12-19 00:00:00.000,Comercial,Automóvil,78,MASIVO,0.0015013698630136,5,0,CM Falabella,2457,0,0,1
69-590927-0,2025-01-31 00:00:00.000,2026-01-31 00:00:00.000,Particular,Mini Bus,49,MASIVO,0.0007333333333333,10,0,CM Ripley,2850,0,0,1
3-531745-0,2025-01-14 00:00:00.000,2026-01-14 00:00:00.000,Particular,Station Wagon,47,CORREDORES,0.0018821917808219,0,1,Valdivia Dealer,2468,0,0,0
69-736544-0,2026-03-14 00:00:00.000,2027-03-14 00:00:00.000,Particular,Station Wagon,70,MASIVO,0.0009086757990867,3,0,Valdivia Dealer,2457,0,0,1
95-362400-0,2024-09-02 00:00:00.000,2025-09-02 00:00:00.000,Escuela de Conductores,Mini Bus,59,DEALERS,0.0014812785388127,1,1,Casa Matriz Santiago Dealer,5726,0,0,0
96-510825-0,2025-03-01 00:00:00.000,2026-03-01 00:00:00.000,Particular,Automóvil,35,DEALERS,0.0007406392694063,10,1,Valdivia Dealer,2206,0,0,0
3-558116-0,2025-07-10 00:00:00.000,2026-07-10 00:00:00.000,Otros usos comerciales distint,Mini Bus,Empresa,DEALERS,0.0010566210045662,5,1,Talca,6753,0,1,1
36-69224-0,2025-06-11 00:00:00.000,2026-06-11 00:00:00.000,,,54,DIRECTO,0.0004401826484018,0,1,Valdivia Dealer,8414,0,0,0
69-548076-0,2024-09-04 00:00:00.000,2025-09-04 00:00:00.000,Particular,Station Wagon,73,MASIVO,0.0010264840182648,8,0,CM Falabella,2457,0,0,1
83-56784-0,2024-06-01 00:00:00.000,2024-05-23 00:00:00.000,Otros usos comerciales distint,Tracto Camión,54,,0.0018232136836916185,25,0,BancoEstado,6978,0,1,1
74-811694-0,2025-01-30 00:00:00.000,2026-01-30 00:00:00.000,Particular,Station Wagon,30,DEALERS,0.0019269406392694,3,1,Valdivia Dealer,2206,0,0,0
69-629373-0,2025-06-04 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,77,MASIVO,0.0017076580401492007,5,1,CM Compara Online,5336,0,0,0
85-95690-48,2025-12-19 00:00:00.000,2027-06-19 00:00:00.000,Comercial,Mini Bus,Empresa,CORREDORES,0.0033540524070688,10,1,Partners,3244,1,1,1
69-550252-0,2024-09-26 00:00:00.000,2025-09-26 00:00:00.000,Particular,Automóvil,29,DEALERS,0.0020977168949771,11,0,Valdivia Dealer,5336,0,0,1
3-600186-0,2026-02-28 00:00:00.000,2027-02-28 00:00:00.000,Particular,Automóvil,31,CORREDORES,0.0010648401826484,3,1,Concepción,2335,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2025-10-23 00:00:00.000,Particular,Station Wagon,66,DEALERS,0.0012575342465753,8,0,CM Falabella,2457,0,0,1
36-68925-0,2024-12-06 00:00:00.000,2025-12-06 00:00:00.000,,Mini Bus,54,DIRECTO,0.0005278538812785,0,1,HDI.CL,8414,0,0,0
83-49050-0,2024-03-01 00:00:00.000,2025-03-02 00:00:00.000,Otros usos comerciales distint,Bus,Empresa,,0.0002089435336976,0,0,BancoEstado,6978,0,1,1
69-687036-0,2025-10-07 00:00:00.000,2026-10-07 00:00:00.000,Escuela de Conductores,Camioneta,42,MASIVO,0.0017232876712328,10,0,CM Falabella,2457,0,0,1
110-1008-3676,2025-08-24 00:00:00.000,2026-08-24 00:00:00.000,Escuela de Conductores,Camioneta,Empresa,CORREDORES,0.0007013698630136,-4,0,Valdivia Dealer,5072,1,1,1
69-554696-0,2024-10-18 00:00:00.000,2024-05-23 00:00:00.000,Particular,Furgón,59,MASIVO,0.0018095660403176029,3,0,CM Falabella,2457,0,0,1
83-57452-0,2024-05-30 00:00:00.000,2025-05-30 00:00:00.000,Particular,Automóvil,66,,0.0009945205479452,18,1,Valdivia Dealer,6872,0,0,0
69-645467-0,2025-07-25 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,73,DEALERS,0.0005539215686274,11,0,Valdivia Dealer,6315,0,0,1
74-811694-0,2024-04-19 00:00:00.000,2026-04-19 00:00:00.000,Particular,Station Wagon,64,DEALERS,0.0015118721461187,10,1,Valdivia Dealer,6588,0,0,0
116-36371-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Automóvil,78,MASIVO,0.0012958904109589,19,0,Valdivia Dealer,936,0,0,1
74-811694-0,2024-01-05 00:00:00.000,2027-03-01 00:00:00.000,Comercial,Camioneta,54,CORREDORES,0.0013069794381697,10,0,Banca Seguros,2634,0,1,1
96-525874-0,2025-04-15 00:00:00.000,2026-06-08 00:00:00.000,Particular,Mini Bus,42,DEALERS,0.0027059360730593,8,1,Casa Matriz Santiago Dealer,8650,0,0,0
69-668744-0,2025-08-15 00:00:00.000,2026-08-15 00:00:00.000,Escuela de Conductores,Mini Bus,24,MASIVO,0.0011442922374429,3,0,CM Falabella,3223,0,0,1
116-2308-0,2025-04-15 00:00:00.000,2026-06-30 00:00:00.000,Particular,Station Wagon,66,MASIVO,0.0017972602739726,0,0,CM Cencosud,6237,0,0,1
69-689713-0,2025-10-08 00:00:00.000,2026-10-08 00:00:00.000,Particular,Mini Bus,54,MASIVO,0.0013185922485153044,3,0,CM Falabella,3468,0,0,1
96-435877-0,2025-04-15 00:00:00.000,2025-12-22 00:00:00.000,Particular,Automóvil,35,DEALERS,0.0013661650706794,10,1,Casa Matriz Santiago Dealer,2206,0,0,0
96-548832-0,2025-04-15 00:00:00.000,2026-10-26 00:00:00.000,Escuela de Conductores,Station Wagon,45,DEALERS,0.0015926940639269,5,1,Casa Matriz Santiago Dealer,8650,0,0,0
74-678211-0,2024-01-05 00:00:00.000,2025-01-05 00:00:00.000,Particular,Mini Bus,41,DEALERS,0.0025528233151183,19,1,HDI.CL,1080,0,0,0
83-140419-0,2025-04-15 00:00:00.000,2027-03-21 00:00:00.000,Particular,Station Wagon,54,,0.0017042992694063,-13,1,BancoEstado,6872,0,0,0
69-643448-0,2025-07-10 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,51,MASIVO,0.0009521126760563,3,0,CM Cencosud,4862,0,0,1
90-451203-0,2025-03-27 00:00:00.000,2027-03-27 00:00:00.000,Particular,Station Wagon,42,DEALERS,0.0012955930136986,24,1,Valdivia Dealer,4416,0,0,0
95-395662-0,2025-08-05 00:00:00.000,2024-05-23 00:00:00.000,Particular,Camioneta,Empresa,DEALERS,0.0027557696803652,5,1,Chillan Dealer,6097,0,1,1
74-778165-0,2025-05-23 00:00:00.000,2026-05-23 00:00:00.000,Particular,Station Wagon,42,DIRECTO,0.0012200913242009,3,0,HDI.CL,1080,0,0,0
83-52086-0,2024-02-27 00:00:00.000,2025-02-26 00:00:00.000,Bus Turismo,Mini Bus,Empresa,,0.0009252246575342,0,0,BancoEstado,6978,0,1,1
69-546722-0,2024-08-19 00:00:00.000,2026-08-19 00:00:00.000,Escuela de Conductores,Station Wagon,40,CORREDORES,0.0018232876712328,0,0,Banca Seguros,6953,0,0,1
69-616478-0,2025-04-17 00:00:00.000,2027-04-17 00:00:00.000,Particular,Station Wagon,35,CORREDORES,0.0011237442922374,3,0,Banca Seguros,6953,0,0,1
74-686913-0,2024-03-24 00:00:00.000,2025-03-24 00:00:00.000,Particular,Mini Bus,64,CORREDORES,0.0014273972602739,14,1,HDI Club,2035,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2027-06-11 00:00:00.000,Escuela de Conductores,Mini Bus,59,CORREDORES,0.0011881278538812,0,0,Banca Seguros,6953,0,0,1
90-458892-0,2025-06-18 00:00:00.000,2024-05-23 00:00:00.000,Otros usos comerciales distint,Camioneta,57,DEALERS,0.0017981735159817,10,1,Valdivia Dealer,8579,0,0,0
74-699405-3,2024-04-21 00:00:00.000,2025-04-02 00:00:00.000,Escuela de Conductores,Camión,Empresa,CORREDORES,0.00024702729661227785,0,1,Iquique,5050,1,1,1
74-804815-0,2025-04-15 00:00:00.000,2026-09-08 00:00:00.000,Particular,Station Wagon,40,DIRECTO,0.0016011107762557,5,1,Valdivia Dealer,8414,0,0,0
74-811694-0,2025-04-15 00:00:00.000,2026-02-12 00:00:00.000,Particular,Automóvil,54,MASIVO,0.00045503049453328437,0,0,CM Falabella,4941,0,0,1
96-445478-0,2025-04-15 00:00:00.000,2025-02-28 00:00:00.000,Particular,Station Wagon,54,CORREDORES,0.0014562841530054,10,1,Corporate,2206,0,0,0
3-561020-0,2025-08-31 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0014493150684931,3,1,Plus,7977,0,0,0
3-580866-0,2025-11-01 00:00:00.000,2027-11-01 00:00:00.000,Particular,Station Wagon,40,CORREDORES,0.0008246575342465,5,1,Corporate,2206,0,0,0
85-74247-51,2024-08-29 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Mini Bus,Empresa,DEALERS,0.0027727797001153,5,1,HDI Santiago,5042,1,1,1
74-811694-0,2024-01-21 00:00:00.000,2025-01-21 00:00:00.000,Particular,Station Wagon,51,MASIVO,0.0011347905282331,5,0,CM Ripley,2850,0,0,1
74-744946-0,2024-12-19 00:00:00.000,2025-12-19 00:00:00.000,Particular,Station Wagon,39,DEALERS,0.002848401826484,0,0,Rancagua,7000,0,0,0
96-452235-0,2024-04-21 00:00:00.000,2025-04-21 00:00:00.000,Particular,Station Wagon,76,DEALERS,0.0016082191780821,2,1,Casa Matriz Santiago Dealer,8650,0,0,0
96-440499-0,2024-01-15 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Mini Bus,54,DEALERS,0.0016511839708561,5,1,Rancagua Dealer,7381,0,0,0
94-78711-0,2025-04-17 00:00:00.000,2026-04-17 00:00:00.000,Particular,Automóvil,40,DEALERS,0.0010237442922374,1,1,Casa Matriz Santiago Dealer,7883,0,0,0
3-593579-619,2026-01-01 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Station Wagon,Empresa,CORREDORES,6.2100456621e-05,0,1,Corporate,2978,1,1,1
95-405028-0,2025-11-14 00:00:00.000,2026-11-14 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0013066625570776,10,1,Casa Matriz Santiago Dealer,3981,0,0,0
85-89439-0,2025-04-15 00:00:00.000,2026-09-01 00:00:00.000,Escuela de Conductores,Bus,Empresa,DEALERS,0.0026754921928038,0,0,Corporate,3388,0,1,0
94-68275-0,2024-05-29 00:00:00.000,2025-05-29 00:00:00.000,Particular,Mini Bus,84,DEALERS,0.0019954337899543,-8,1,Casa Matriz Santiago Dealer,8513,0,0,0
85-94433-0,2025-11-04 00:00:00.000,2026-11-04 00:00:00.000,Transporte de Carga,Mini Bus,Empresa,CORREDORES,0.0005232876712328,0,0,HDI Club,3159,0,1,1
116-42472-0,2025-06-17 00:00:00.000,2026-06-17 00:00:00.000,Particular,Mini Bus,54,MASIVO,0.0017123287671232,0,0,CM Falabella,2457,0,0,1
3-510647-0,2025-04-15 00:00:00.000,2025-08-11 00:00:00.000,Particular,Furgón,37,CORREDORES,0.002517770865311552,0,0,Los Angeles,5387,0,0,1
114-23995-0,2025-09-26 00:00:00.000,2027-05-28 00:00:00.000,Escuela de Conductores,Automóvil,53,DEALERS,0.0005823754789272,10,1,Casa Matriz Santiago Dealer,2206,0,0,0
94-67905-0,2024-03-28 00:00:00.000,2024-05-23 00:00:00.000,Particular,Mini Bus,59,DEALERS,0.0017095537470803589,5,1,Casa Matriz Santiago Dealer,7883,0,0,0
90-482177-0,2025-04-15 00:00:00.000,2027-12-30 00:00:00.000,Particular,Station Wagon,60,DEALERS,0.0011200913242009,3,1,Casa Matriz Santiago Dealer,8568,0,0,0
93-79500-0,2024-05-03 00:00:00.000,2025-05-03 00:00:00.000,Particular,Automóvil,66,DEALERS,0.001735698122256957,5,1,Valdivia Dealer,8546,0,0,0
90-477769-0,2025-11-21 00:00:00.000,2027-11-21 00:00:00.000,Escuela de Conductores,Station Wagon,72,DEALERS,0.0008357533789954,3,0,Casa Matriz Santiago Dealer,8599,0,0,0
3-541441-0,2025-04-22 00:00:00.000,2026-04-22 00:00:00.000,Escuela de Conductores,Station Wagon,40,CORREDORES,0.0017789954337899,3,1,Viña del Mar,6785,0,0,0
74-705978-129,2024-06-01 00:00:00.000,2024-05-23 00:00:00.000,Transporte de Carga,Semi Remolque,Empresa,DEALERS,0.0002333133333333,18,1,Corporate,3995,1,1,1
3-592565-0,2026-01-25 00:00:00.000,2027-01-25 00:00:00.000,Particular,Jeep,54,CORREDORES,0.0008465753424657,0,1,Talca,5731,0,0,0
96-448009-0,2024-03-14 00:00:00.000,2025-03-14 00:00:00.000,Otros usos comerciales distint,Furgón,66,DEALERS,0.0028095298231303766,3,1,Valdivia Dealer,8650,0,0,0
95-392661-0,2025-06-30 00:00:00.000,2027-06-30 00:00:00.000,Particular,Automóvil,73,DEALERS,0.002252326849315,5,1,Valdivia Dealer,8279,0,0,0
96-488924-0,2024-11-16 00:00:00.000,2025-11-16 00:00:00.000,Particular,Mini Bus,34,DEALERS,0.0015214611872146,10,1,Copiapo Dealer,2206,0,0,0
74-811694-0,2025-12-16 00:00:00.000,2024-05-23 00:00:00.000,Comercial,Camión,Empresa,CORREDORES,0.0061083333333333,200,0,Corporate,2019,1,1,1
74-811694-0,2024-12-14 00:00:00.000,2025-12-14 00:00:00.000,Particular,Station Wagon,44,DIRECTO,0.0014684931506849,36,1,Valdivia Dealer,1080,0,0,0
94-77861-0,2025-03-21 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0016739726027397,3,1,Casa Matriz Santiago Dealer,7883,0,0,0
116-43229-0,2025-07-28 00:00:00.000,2026-07-28 00:00:00.000,Particular,Automóvil,77,MASIVO,0.0006803652968036,0,0,CM Falabella,2457,0,0,1
115-14477-0,2025-04-15 00:00:00.000,2026-12-31 00:00:00.000,Otros usos comerciales distint,Camioneta,Empresa,CORREDORES,0.001650000456621,0,1,Banca Seguros,3586,0,1,1
3-530244-17,2025-01-14 00:00:00.000,2026-01-14 00:00:00.000,Comercial,Camioneta,Empresa,CORREDORES,0.003132383571980739,10,1,Rancagua,6700,1,1,1
74-757801-0,2025-01-18 00:00:00.000,2026-01-18 00:00:00.000,Particular,Mini Bus,46,DIRECTO,0.000860946849315,0,1,HDI.CL,8414,0,0,0
74-824906-0,2026-01-26 00:00:00.000,2027-01-26 00:00:00.000,Escuela de Conductores,Station Wagon,50,DIRECTO,0.0012584474885844,5,0,HDI.CL,1080,0,0,0
74-811694-0,2025-08-24 00:00:00.000,2026-08-24 00:00:00.000,Comercial,Station Wagon,Empresa,DEALERS,0.0012507486314034936,0,0,Partners,4878,1,1,1
74-811694-0,2024-11-22 00:00:00.000,2025-11-22 00:00:00.000,Particular,Automóvil,54,DEALERS,0.001724200913242,3,1,Casa Matriz Santiago Dealer,7381,0,0,0
95-358173-0,2024-07-01 00:00:00.000,2026-07-01 00:00:00.000,Particular,Station Wagon,54,DEALERS,0.0033213010393714484,20,1,Casa Matriz Santiago Dealer,8227,0,0,0
74-772756-0,2025-04-10 00:00:00.000,2026-04-10 00:00:00.000,Particular,Station Wagon,54,DIRECTO,0.0008730593607305,10,1,HDI.CL,9137,0,0,0
3-577153-27,2025-10-22 00:00:00.000,2026-10-15 00:00:00.000,Comercial,Station Wagon,Empresa,,0.0035415525139664,10,1,Valdivia Dealer,5685,1,1,1
114-20853-0,2026-01-14 00:00:00.000,2027-01-14 00:00:00.000,Particular,Mini Bus,54,DEALERS,0.0014849315068493,5,1,Casa Matriz Santiago Dealer,2206,0,0,0
3-515841-4,2024-09-24 00:00:00.000,2025-09-24 00:00:00.000,Comercial,Camioneta,75,CORREDORES,0.0014474885844748,5,0,Iquique,8666,1,0,1
116-6103-0,2025-09-30 00:00:00.000,2026-09-30 00:00:00.000,Particular,Station Wagon,49,MASIVO,0.0009945205479452,0,0,CM Falabella,2457,0,0,1
96-568410-0,2026-01-28 00:00:00.000,2027-01-28 00:00:00.000,Particular,Automóvil,41,DEALERS,0.0011461187214611,5,1,Valdivia Dealer,2206,0,0,0
83-134446-0,2025-04-15 00:00:00.000,2027-01-01 00:00:00.000,Otros usos comerciales distint,Camioneta,Empresa,,0.0001098264840182,0,0,BancoEstado,6978,0,1,1
69-556526-0,2024-10-03 00:00:00.000,2024-05-23 00:00:00.000,Escuela de Conductores,Automóvil,35,MASIVO,0.0011552511415525,5,0,CM Ripley,2850,0,0,1
69-611539-0,2025-04-03 00:00:00.000,2026-04-03 00:00:00.000,Particular,Station Wagon,36,DEALERS,0.00016310892301985903,3,0,CM Falabella,2457,0,0,1
74-799632-0,2025-04-15 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,59,DIRECTO,0.0014155251141552,3,1,HDI.CL,1080,0,0,0
114-4144-0,2025-03-31 00:00:00.000,2026-03-31 00:00:00.000,Particular,Station Wagon,59,DEALERS,0.0014858447488584,12,1,Casa Matriz Santiago Dealer,8650,0,0,0
90-475093-0,2025-11-03 00:00:00.000,2024-05-23 00:00:00.000,Particular,Station Wagon,52,DEALERS,0.0025114155251141,5,1,Casa Matriz Santiago Dealer,8579,0,0,0
74-701025-0,2024-04-23 00:00:00.000,2025-04-23 00:00:00.000,Escuela de Conductores,Automóvil,36,DIRECTO,0.0016575342465753,5,1,Valdivia Dealer,8414,0,0,0
3-595609-0,2026-02-07 00:00:00.000,2027-02-07 00:00:00.000,Escuela de Conductores,Station Wagon,54,CORREDORES,0.0010091324200913,10,0,HDI Club,6762,0,0,0
94-81981-0,2025-08-10 00:00:00.000,2026-08-10 00:00:00.000,Particular,Station Wagon,78,DEALERS,0.0014167935105085534,3,1,Valdivia Dealer,8513,0,0,0
74-669074-564,2024-03-27 00:00:00.000,2025-10-31 00:00:00.000,Comercial,Furgón,54,CORREDORES,0.0010531732418524,1,1,HDI Santiago,6344,1,1,1
